3,00329E-4	3,2456E-4	3,26919E-4	2,79445E-4	3,35554E-4	3,03563E-4	3,00078E-4	3,10397E-4	7,7855E-5	7,9821E-5	7,8937E-5	7,3961E-5	8,3558E-5	8,5741E-5	7,7508E-5	8,477E-5	8,9954E-5	9,6905E-5	1,14472E-4	8,6814E-5	9,1824E-5	9,0812E-5	9,0341E-5	9,2072E-5	2,6512E-5	2,6598E-5	2,6975E-5	2,614E-5	2,6695E-5	3,3075E-5	2,7134E-5	3,01E-5
2,52595E-4	3,03957E-4	2,64605E-4	2,66741E-4	2,59837E-4	2,73036E-4	2,84125E-4	2,83426E-4	7,6174E-5	7,2761E-5	7,4491E-5	7,8972E-5	7,3435E-5	7,5277E-5	8,2733E-5	7,612E-5	8,6762E-5	1,24478E-4	8,5608E-5	8,5505E-5	8,3408E-5	9,3847E-5	8,6613E-5	8,6343E-5	2,5541E-5	2,6648E-5	2,5047E-5	2,442E-5	2,4961E-5	2,6081E-5	3,1751E-5	2,4819E-5
2,6432E-4	3,29186E-4	2,91167E-4	2,61001E-4	2,65521E-4	2,56719E-4	4,62598E-4	2,6051E-4	7,2378E-5	8,0421E-5	8,2912E-5	7,2034E-5	7,1977E-5	7,2976E-5	1,48921E-4	7,3226E-5	8,5454E-5	8,9153E-5	9,2927E-5	8,2835E-5	8,771E-5	8,369E-5	1,62403E-4	8,437E-5	2,4697E-5	2,6571E-5	3,3636E-5	2,4612E-5	2,4496E-5	2,4079E-5	2,5335E-5	2,7169E-5
2,979E-4	2,70554E-4	2,70167E-4	2,59999E-4	2,57581E-4	2,52138E-4	2,60737E-4	3,14052E-4	8,0487E-5	7,4893E-5	7,2932E-5	7,2268E-5	7,2852E-5	7,1147E-5	7,2773E-5	8,0744E-5	9,2977E-5	8,5884E-5	8,7003E-5	8,5697E-5	8,1412E-5	8,3174E-5	8,2559E-5	8,5985E-5	3,2033E-5	2,4693E-5	2,5081E-5	2,497E-5	2,4358E-5	2,4009E-5	2,4142E-5	3,2185E-5
2,4548E-4	3,58198E-4	2,66955E-4	3,00869E-4	2,63392E-4	2,59154E-4	2,67639E-4	2,60825E-4	7,1969E-5	1,21599E-4	8,1393E-5	7,2048E-5	7,2646E-5	6,9889E-5	7,3755E-5	7,1158E-5	8,4803E-5	8,8879E-5	8,7397E-5	1,04111E-4	8,2159E-5	8,1121E-5	8,4097E-5	8,6597E-5	2,5355E-5	3,1745E-5	3,1942E-5	2,4718E-5	2,4652E-5	2,4564E-5	2,458E-5	2,4632E-5
2,84908E-4	2,80661E-4	2,64286E-4	2,84371E-4	2,79299E-4	2,61375E-4	2,66412E-4	2,66014E-4	8,377E-5	7,9285E-5	7,309E-5	7,3435E-5	8,1608E-5	7,4446E-5	7,3189E-5	8,2428E-5	8,599E-5	8,9006E-5	8,6063E-5	9,9103E-5	8,6283E-5	8,5368E-5	8,5098E-5	8,5685E-5	3,1887E-5	2,6763E-5	2,4844E-5	2,5734E-5	3,1609E-5	2,4536E-5	2,5328E-5	3,2012E-5
2,49793E-4	2,86938E-4	2,70268E-4	2,35715E-4	2,70207E-4	4,44056E-4	2,62304E-4	2,58599E-4	7,4172E-5	8,5341E-5	7,2641E-5	8,086E-5	7,4455E-5	1,42715E-4	7,1918E-5	7,2822E-5	8,4892E-5	9,1938E-5	8,5602E-5	8,5072E-5	8,4745E-5	1,72677E-4	8,3842E-5	8,3717E-5	2,4542E-5	3,3169E-5	2,5024E-5	3,0221E-5	2,5353E-5	2,4199E-5	2,4307E-5	2,4615E-5
2,55442E-4	2,87694E-4	2,58439E-4	2,97628E-4	2,57784E-4	2,86727E-4	2,78855E-4	2,82821E-4	7,2648E-5	8,7487E-5	8,0363E-5	7,5016E-5	7,107E-5	7,99E-5	8,3126E-5	7,9739E-5	8,4578E-5	9,9335E-5	8,5673E-5	8,4786E-5	8,2512E-5	8,6173E-5	8,6567E-5	9,3035E-5	2,492E-5	3,2285E-5	3,1425E-5	2,743E-5	2,4671E-5	3,1198E-5	3,2076E-5	3,2306E-5
2,58542E-4	2,35137E-4	2,75736E-4	2,70146E-4	2,6437E-4	2,63355E-4	2,77839E-4	2,49166E-4	7,2563E-5	7,32E-5	7,533E-5	7,1891E-5	7,3479E-5	7,2689E-5	7,7272E-5	7,2873E-5	8,4188E-5	8,4967E-5	8,6469E-5	8,2553E-5	8,4157E-5	8,7908E-5	8,9099E-5	9,0624E-5	2,4792E-5	2,53E-5	2,489E-5	2,4273E-5	2,4319E-5	2,4809E-5	2,6188E-5	2,4287E-5
2,76092E-4	2,32409E-4	2,56218E-4	2,60036E-4	2,70532E-4	2,59742E-4	2,71656E-4	2,84964E-4	7,7188E-5	7,4632E-5	7,9537E-5	7,345E-5	7,4032E-5	7,5134E-5	7,5594E-5	8,535E-5	8,6682E-5	8,3185E-5	8,9036E-5	8,3306E-5	8,7152E-5	8,2876E-5	8,4799E-5	9,0807E-5	2,5541E-5	2,4361E-5	3,282E-5	2,4424E-5	3,1446E-5	2,4673E-5	2,5344E-5	3,0785E-5
