0,001179056
9,47955E-4
0,001161495
6,35613E-4
3,67771E-4
3,82812E-4
4,61292E-4
8,91617E-4
3,09981E-4
8,82438E-4
4,90241E-4
3,91114E-4
3,74314E-4
4,31687E-4
3,13589E-4
3,18242E-4
5,48148E-4
4,64303E-4
3,93479E-4
3,30947E-4
1,52221E-4
3,45656E-4
3,19391E-4
3,16038E-4
1,37023E-4
2,13668E-4
1,56281E-4
1,62351E-4
1,46927E-4
1,38163E-4
1,48445E-4
1,56506E-4
1,58082E-4
1,69582E-4
2,14834E-4
3,2613E-4
1,71758E-4
2,72508E-4
3,13898E-4
2,96257E-4
2,71623E-4
3,28229E-4
3,4703E-4
2,7855E-4
1,52876E-4
1,40218E-4
1,69667E-4
1,50944E-4
1,5494E-4
2,76549E-4
1,26626E-4
1,24796E-4
1,36361E-4
1,6501E-4
2,87318E-4
1,38079E-4
1,2715E-4
1,26063E-4
1,27728E-4
1,0067E-4
9,8276E-5
9,6893E-5
8,8011E-5
7,8434E-5
8,4266E-5
7,7682E-5
8,2494E-5
8,4331E-5
8,5081E-5
7,6498E-5
8,5087E-5
1,00022E-4
8,5745E-5
9,8987E-5
1,02828E-4
8,4324E-5
8,7242E-5
7,2481E-5
8,9339E-5
8,4194E-5
8,5623E-5
8,6245E-5
8,8286E-5
8,3217E-5
8,4699E-5
8,3117E-5
8,123E-5
8,2308E-5
8,0355E-5
7,9021E-5
7,9755E-5
8,0008E-5
7,7327E-5
7,7826E-5
8,1467E-5
8,1187E-5
8,272E-5
8,3865E-5
7,748E-5
8,4991E-5
7,1817E-5
7,1592E-5
8,6821E-5
1,3333E-4
1,23462E-4
1,25179E-4
8,5675E-5
8,003E-5
7,9033E-5
0,002168852
7,2186E-5
7,595E-5
7,8104E-5
8,2854E-5
8,345E-5
7,8091E-5
8,1937E-5
7,649E-5
9,0568E-5
8,0132E-5
9,2053E-5
8,3953E-5
8,2687E-5
8,847E-5
7,3335E-5
8,5176E-5
8,3925E-5
8,6137E-5
7,6749E-5
8,1342E-5
8,1052E-5
7,9334E-5
7,6909E-5
8,2944E-5
8,3196E-5
8,4418E-5
8,6126E-5
8,3005E-5
8,3292E-5
8,1435E-5
8,1735E-5
8,0493E-5
7,9222E-5
8,3063E-5
7,8515E-5
