22	22	22	21	21	22	22	22
22	23	22	23	23	22	23	22
23	23	23	23	23	23	22	23
23	22	23	23	23	23	23	22
23	23	23	22	22	23	23	23
22	23	22	23	23	22	23	23
23	23	23	23	23	23	22	23
23	22	23	23	22	23	23	22
22	23	22	22	23	22	23	23
23	23	23	23	23	23	23	23
23	22	23	23	23	23	22	22
23	23	23	23	22	23	23	23
22	23	22	22	23	22	23	23
23	22	23	23	23	23	22	22
23	23	23	23	22	23	23	23
23	23	22	22	23	22	23	23
22	23	23	23	22	23	22	23
23	22	23	23	23	23	23	22
23	23	22	23	23	23	23	23
22	23	23	22	23	22	23	23
23	22	23	23	22	23	22	23
23	23	22	23	23	23	23	22
22	23	23	23	23	22	23	23
23	22	23	22	22	23	23	23
23	23	22	23	23	23	22	22
22	23	23	23	23	23	23	23
23	22	23	22	22	22	23	23
23	23	23	23	23	23	23	23
23	23	22	23	23	23	22	22
22	23	23	23	23	23	23	23
23	22	23	22	22	22	23	23
23	23	23	23	23	23	22	22
23	23	22	23	23	23	23	23
22	22	23	23	23	22	23	23
23	23	23	22	22	23	22	22
22	23	22	23	23	23	23	23
23	22	23	23	22	23	23	22
23	23	23	22	23	22	22	23
23	23	22	23	23	23	23	23
22	22	23	22	22	23	23	22
23	23	22	23	23	22	22	23
22	23	23	23	22	23	23	22
23	22	23	23	23	23	23	23
23	23	22	22	23	22	23	23
22	22	23	23	22	23	22	23
23	23	23	23	23	23	23	22
23	23	23	22	23	23	23	23
22	22	22	23	23	22	23	23
23	23	23	23	22	23	22	22
23	23	23	22	23	23	23	23
23	23	22	23	23	22	23	23
22	22	23	23	22	23	23	23
23	23	23	23	23	23	22	22
23	23	23	22	23	23	23	23
22	23	22	23	23	22	23	23
23	22	23	23	22	23	22	23
23	23	23	22	23	23	23	22
23	23	22	23	23	22	23	23
22	22	23	23	22	23	23	23
23	23	23	23	23	23	22	22
23	23	22	22	23	23	23	23
22	23	23	23	23	22	23	23
23	22	23	23	22	23	23	23
23	23	23	23	23	23	22	22
23	23	22	22	23	23	23	23
22	23	23	23	23	22	23	23
23	22	23	23	22	23	22	22
23	23	23	23	23	23	23	23
22	23	22	22	23	22	23	23
23	22	23	23	23	23	23	23
23	23	23	23	22	23	22	22
23	23	22	22	23	23	23	23
22	23	23	23	23	22	23	23
23	22	23	23	22	23	23	23
23	23	23	23	23	23	22	22
23	23	22	22	23	23	23	23
22	23	23	23	23	22	23	23
23	22	23	23	22	23	23	23
23	23	23	22	23	23	22	22
22	23	22	23	23	22	23	23
23	22	23	23	23	23	23	23
23	23	23	23	22	23	22	22
23	23	22	22	23	23	23	23
22	23	23	23	23	22	23	23
23	22	23	23	22	23	23	23
23	23	23	23	23	23	22	22
23	23	22	22	23	23	23	23
22	23	23	23	23	22	23	23
23	22	23	23	22	23	23	23
23	23	23	23	23	23	22	22
22	23	22	22	23	22	23	23
23	22	23	23	22	23	23	23
23	23	23	23	23	23	22	22
23	23	23	22	23	23	23	23
22	23	22	23	23	22	23	23
23	22	23	23	22	23	23	23
23	23	23	23	23	23	22	22
23	23	22	22	23	23	23	23
22	23	23	23	23	22	23	23
23	22	23	23	22	23	23	23
23	23	23	22	23	23	22	22
22	23	22	23	23	22	23	23
23	22	23	23	22	23	23	23
23	23	23	22	23	23	22	23
22	23	22	23	23	22	23	22
23	22	23	23	22	23	23	23
23	23	23	22	23	23	22	22
22	23	22	23	23	22	23	23
23	22	23	23	22	23	23	23
23	23	23	22	23	23	22	22
22	23	22	23	23	22	23	23
23	22	23	22	22	23	23	23
23	23	23	23	23	22	22	22
22	23	22	23	22	23	23	23
23	22	23	23	23	23	22	23
23	23	23	22	23	23	23	22
22	23	23	23	23	22	23	23
23	22	22	23	22	23	22	23
23	23	23	23	23	23	23	22
23	23	23	22	23	22	23	23
22	23	22	23	23	23	23	23
23	22	23	23	22	23	22	23
23	23	23	22	23	23	23	22
23	23	23	23	23	22	23	23
22	22	22	23	23	23	23	23
23	23	23	23	22	23	22	23
23	23	23	22	23	23	23	22
22	23	23	23	23	22	23	23
23	22	22	23	22	23	23	23
23	23	23	23	23	23	22	23
23	23	23	22	23	22	23	22
22	22	22	23	23	23	23	23
23	23	23	22	22	23	22	23
23	23	23	23	23	23	23	22
23	23	22	23	23	22	23	23
22	22	23	23	23	23	23	23
23	23	23	22	22	23	22	23
23	23	23	23	23	22	23	22
22	23	22	23	23	23	23	23
23	22	23	23	22	23	23	23
23	23	23	22	23	23	22	22
23	23	23	23	23	22	23	23
22	23	22	23	23	23	23	23
23	22	23	23	22	23	22	23
23	23	23	22	23	23	23	22
23	23	23	23	23	22	23	23
22	22	22	23	23	23	23	23
23	23	23	22	22	23	22	23
23	23	23	23	23	23	23	22
23	23	22	23	23	22	23	23
22	22	23	23	23	23	23	23
23	23	23	22	22	23	22	23
23	23	22	23	23	22	23	22
22	22	23	22	22	23	23	23
23	23	22	23	23	23	23	23
22	23	23	23	23	22	22	22
23	23	23	23	23	23	23	23
23	22	23	22	22	23	23	23
23	23	22	23	23	23	22	23
22	23	23	23	23	22	23	22
23	23	23	23	22	23	23	23
23	22	23	22	23	23	23	23
22	23	22	23	23	23	22	22
23	23	23	23	23	22	23	23
23	22	23	22	22	23	23	23
23	23	23	23	23	23	23	23
22	23	22	23	23	23	22	22
23	23	23	23	23	22	23	23
23	22	23	22	22	23	23	23
23	23	22	23	23	23	23	23
22	23	23	23	23	22	22	22
23	23	23	23	22	23	23	23
23	22	23	22	23	23	23	23
23	23	22	23	23	23	22	23
22	23	23	23	23	22	23	22
23	22	23	22	22	23	23	23
20	21	20	22	21	21	21	21
23	23	23	22	23	22	22	22
23	22	22	23	23	23	23	23
22	23	23	23	22	23	23	23
23	23	23	22	23	22	23	22
23	22	22	23	23	23	22	23
22	23	23	23	22	23	23	23
23	23	23	22	23	22	23	22
23	22	22	23	23	23	22	23
23	23	23	23	23	23	23	23
22	23	23	23	22	23	23	23
23	23	23	22	23	22	22	22
23	22	22	23	23	23	23	23
22	23	23	23	22	23	23	23
23	23	23	22	23	23	23	22
23	23	22	23	23	22	22	23
22	22	23	23	23	23	23	23
23	23	23	22	22	23	23	22
23	23	23	23	23	22	23	23
22	22	22	23	23	23	22	23
23	23	23	22	22	23	23	22
23	23	23	23	23	22	23	23
22	23	22	23	23	23	22	23
23	22	23	23	22	23	23	22
23	23	23	22	23	23	23	23
22	23	22	23	23	22	22	23
23	22	23	23	22	23	23	23
23	23	23	22	23	23	23	22
23	23	22	23	23	22	23	23
22	23	23	23	23	23	22	23
23	22	23	22	22	23	23	23
23	23	23	23	23	22	23	22
22	23	22	23	23	23	22	23
23	23	23	23	22	23	23	23
23	22	23	22	23	23	23	22
23	23	23	23	23	22	23	23
22	23	22	23	23	23	22	23
23	22	23	23	22	23	23	23
23	23	23	22	23	23	23	22
23	23	22	23	23	22	22	23
22	23	23	23	22	23	23	23
23	22	23	22	23	23	23	22
23	23	22	23	23	22	22	23
22	23	23	23	23	23	23	23
23	23	23	23	22	23	23	23
23	22	23	22	23	23	23	22
23	23	22	23	23	22	22	23
22	23	23	23	23	23	23	23
23	22	23	22	22	23	23	23
23	23	23	23	23	23	23	22
23	23	22	23	23	22	22	23
22	23	23	23	22	23	23	23
23	22	23	22	23	23	23	22
23	23	23	23	23	22	23	23
23	23	22	23	23	23	22	23
22	22	23	23	22	23	23	23
23	23	23	22	23	23	23	22
23	23	22	23	23	22	22	23
22	23	23	23	23	23	23	23
23	22	23	22	22	23	23	23
23	23	23	23	23	23	23	22
23	23	22	23	23	22	22	23
22	22	23	23	22	23	23	23
23	23	23	22	23	23	23	22
23	23	23	23	23	22	22	23
22	23	22	23	23	23	23	23
23	22	23	23	22	23	23	23
23	23	23	22	23	23	23	22
23	23	22	23	23	22	22	23
22	22	23	23	23	23	23	23
23	23	23	22	22	23	23	22
23	23	23	23	23	23	23	23
22	22	22	23	23	22	22	23
23	23	23	22	22	23	23	22
23	23	22	23	23	22	23	23
22	23	23	23	22	23	22	23
23	22	23	22	23	23	23	22
23	23	22	23	23	23	23	23
23	23	23	23	23	22	23	23
22	22	23	23	22	23	22	22
23	23	22	22	23	23	23	23
23	23	23	23	23	22	23	23
22	22	23	23	22	23	22	23
23	23	23	22	23	23	23	22
23	23	22	23	23	23	23	23
23	23	22	23	22	22	23	23
22	22	23	23	23	23	22	22
23	23	23	22	22	23	23	23
23	23	23	23	23	22	23	23
22	23	22	23	23	23	22	23
23	22	23	23	23	23	23	22
23	23	23	22	22	23	23	23
23	23	23	23	23	22	23	23
22	23	22	23	23	23	22	22
23	22	23	22	22	23	23	23
23	23	23	23	23	23	23	23
23	23	22	23	23	22	23	23
22	22	23	23	23	23	22	22
23	23	23	22	22	23	23	23
23	23	23	23	23	22	23	23
22	23	22	23	23	23	23	23
23	22	23	23	23	23	22	22
23	23	23	22	22	23	23	23
23	23	23	23	23	22	23	23
22	23	22	23	23	23	22	22
23	22	23	22	22	23	23	23
23	23	23	23	23	23	23	23
23	23	22	23	23	22	23	23
22	22	23	23	23	23	22	22
23	23	23	22	22	23	23	23
23	23	23	23	23	23	23	23
23	23	22	23	23	22	23	23
22	22	23	23	23	23	22	22
23	23	23	22	22	23	23	23
23	23	23	23	23	22	23	23
22	22	22	23	23	23	22	23
23	23	23	22	22	23	23	22
23	23	23	23	23	23	23	23
23	23	22	23	23	22	23	23
22	22	23	23	23	23	22	22
23	23	23	22	22	23	23	23
23	23	22	23	23	22	23	23
22	23	23	23	23	23	22	23
23	22	23	22	22	23	23	22
23	23	23	23	23	23	23	23
22	23	22	23	23	22	23	23
23	22	23	23	22	23	22	22
23	23	23	22	23	23	23	23
23	23	22	23	23	22	23	23
22	23	23	23	22	23	22	23
23	22	23	22	23	23	23	22
23	23	23	23	23	23	23	23
22	23	22	23	23	22	23	23
23	22	23	23	22	23	22	22
23	23	23	22	23	23	23	23
23	23	22	23	23	22	23	23
22	23	23	23	23	23	23	23
23	22	23	23	22	23	22	22
