1,73633E-4	1,70006E-4	1,64198E-4	1,56774E-4	1,55837E-4	1,64558E-4	1,83766E-4	1,68172E-4
1,64727E-4	1,68419E-4	1,82114E-4	1,67236E-4	1,64573E-4	2,68028E-4	1,81646E-4	1,73967E-4
1,64513E-4	1,6508E-4	1,63627E-4	1,87433E-4	1,64594E-4	1,67609E-4	1,68244E-4	1,5489E-4
1,56044E-4	1,80175E-4	1,70466E-4	1,65443E-4	1,62927E-4	1,62996E-4	1,69281E-4	1,63669E-4
1,65185E-4	1,68134E-4	1,67137E-4	1,65087E-4	1,63323E-4	1,65801E-4	1,81064E-4	1,82609E-4
1,5376E-4	1,89019E-4	1,63463E-4	1,66904E-4	1,59121E-4	1,72564E-4	1,6825E-4	1,72466E-4
0,001106387	0,001192265	1,70293E-4	1,70705E-4	1,88014E-4	1,61917E-4	9,07653E-4	1,59039E-4
1,55271E-4	1,81204E-4	1,66229E-4	1,61237E-4	1,62649E-4	1,66991E-4	1,667E-4	1,76854E-4
1,67146E-4	1,67958E-4	1,68149E-4	1,6906E-4	1,77058E-4	1,62679E-4	1,7889E-4	1,56472E-4
1,60824E-4	1,8227E-4	1,63953E-4	1,60495E-4	1,56932E-4	1,61984E-4	1,61727E-4	1,71927E-4
1,67409E-4	1,70489E-4	1,67953E-4	1,68982E-4	1,77557E-4	1,61261E-4	1,83257E-4	1,57936E-4
1,59422E-4	1,8216E-4	1,67663E-4	1,65696E-4	1,61139E-4	1,61912E-4	1,66608E-4	1,73708E-4
1,65734E-4	1,72213E-4	1,70695E-4	1,67644E-4	1,76335E-4	1,92297E-4	1,81571E-4	1,6346E-4
1,5886E-4	1,78622E-4	1,64094E-4	1,62355E-4	1,61336E-4	1,64368E-4	1,6381E-4	1,8045E-4
1,67054E-4	1,667E-4	1,65008E-4	1,6938E-4	1,85109E-4	1,62736E-4	1,83609E-4	1,56189E-4
1,61152E-4	1,80742E-4	1,63344E-4	1,66013E-4	1,66785E-4	1,67461E-4	1,66944E-4	1,69676E-4
