0,011744042	0,001542398	8,82969E-4	8,87288E-4	9,5281E-4	0,001028331	9,01837E-4	8,66493E-4	1,58659E-4	1,77278E-4	1,71492E-4	1,84262E-4	2,17909E-4	1,71188E-4	1,64362E-4	1,61046E-4	1,73633E-4	1,70006E-4	1,64198E-4	1,56774E-4	1,55837E-4	1,64558E-4	1,83766E-4	1,68172E-4	4,7686E-5	4,3994E-5	4,5986E-5	4,8141E-5	4,7131E-5	4,925E-5	5,3622E-5	4,6387E-5
0,04302769	0,041386142	0,04438584	0,047217869	7,98229E-4	0,043039932	0,001736565	8,28913E-4	1,60606E-4	1,57268E-4	1,64821E-4	1,7181E-4	1,50762E-4	1,64439E-4	1,60163E-4	1,59984E-4	1,64727E-4	1,68419E-4	1,82114E-4	1,67236E-4	1,64573E-4	2,68028E-4	1,81646E-4	1,73967E-4	4,7574E-5	4,6601E-5	5,0866E-5	4,7074E-5	4,4984E-5	4,5136E-5	5,3556E-5	4,7318E-5
0,042700344	0,042243583	8,22363E-4	0,001058097	6,6506E-4	0,042902268	0,04322463	0,043028637	1,60624E-4	1,60941E-4	1,81294E-4	1,60306E-4	1,6079E-4	1,66418E-4	1,55014E-4	1,76998E-4	1,64513E-4	1,6508E-4	1,63627E-4	1,87433E-4	1,64594E-4	1,67609E-4	1,68244E-4	1,5489E-4	4,4694E-5	4,563E-5	4,9035E-5	5,1531E-5	4,723E-5	4,713E-5	4,4892E-5	4,5506E-5
0,041604117	0,04166643	7,29351E-4	0,043246359	0,043165228	7,12084E-4	0,040944051	0,043111579	1,84319E-4	1,56857E-4	1,73975E-4	1,67105E-4	1,67001E-4	1,62305E-4	1,61023E-4	1,61798E-4	1,56044E-4	1,80175E-4	1,70466E-4	1,65443E-4	1,62927E-4	1,62996E-4	1,69281E-4	1,63669E-4	4,7775E-5	5,1584E-5	4,8433E-5	4,5924E-5	5,2541E-5	4,6042E-5	5,7742E-5	4,5187E-5
0,043141179	0,043176812	0,043134027	0,043222534	0,042744259	0,041429544	0,044398852	0,040988637	1,63621E-4	1,57686E-4	1,87558E-4	1,8731E-4	1,58778E-4	1,59202E-4	1,64279E-4	1,5857E-4	1,65185E-4	1,68134E-4	1,67137E-4	1,65087E-4	1,63323E-4	1,65801E-4	1,81064E-4	1,82609E-4	4,6111E-5	4,6966E-5	4,686E-5	4,9288E-5	4,518E-5	4,3988E-5	5,0864E-5	5,1661E-5
0,043282881	0,043256904	0,043169785	0,043195652	0,0430749	0,043717667	0,04329572	0,045132859	1,83338E-4	1,54271E-4	1,67942E-4	1,61217E-4	1,54827E-4	1,64952E-4	1,58006E-4	1,83018E-4	1,5376E-4	1,89019E-4	1,63463E-4	1,66904E-4	1,59121E-4	1,72564E-4	1,6825E-4	1,72466E-4	4,5588E-5	4,9457E-5	4,4998E-5	4,47E-5	4,3445E-5	4,5359E-5	4,585E-5	5,1073E-5
0,046840392	0,047121451	0,042964502	0,043110066	0,043157016	0,04324097	0,047068429	0,043181941	7,29341E-4	0,001157875	1,95208E-4	1,61066E-4	1,56869E-4	1,58635E-4	0,001000255	1,82536E-4	0,001106387	0,001192265	1,70293E-4	1,70705E-4	1,88014E-4	1,61917E-4	9,07653E-4	1,59039E-4	3,29313E-4	2,72402E-4	5,1034E-5	4,7321E-5	5,0459E-5	4,4745E-5	5,3404E-5	5,9318E-5
0,043275223	0,043134698	0,043215452	0,043187452	0,04323814	0,043144112	0,043149484	0,043246882	1,81728E-4	1,59339E-4	1,78533E-4	1,57325E-4	1,57359E-4	1,6E-4	1,5477E-4	1,75876E-4	1,55271E-4	1,81204E-4	1,66229E-4	1,61237E-4	1,62649E-4	1,66991E-4	1,667E-4	1,76854E-4	4,5503E-5	5,1863E-5	4,5659E-5	4,374E-5	4,3557E-5	4,5566E-5	4,5246E-5	5,0737E-5
0,04357169	0,043563348	0,043168349	0,043289654	0,043170919	0,043251329	0,043492767	0,04316668	1,70807E-4	1,57245E-4	1,88619E-4	2,57193E-4	1,52482E-4	1,58642E-4	1,5984E-4	1,73818E-4	1,67146E-4	1,67958E-4	1,68149E-4	1,6906E-4	1,77058E-4	1,62679E-4	1,7889E-4	1,56472E-4	4,4775E-5	4,7574E-5	5,0034E-5	4,6259E-5	4,8481E-5	4,5196E-5	4,8963E-5	4,6225E-5
0,043267677	0,043411603	0,043124686	0,043308347	0,043401392	0,043292079	0,043204785	0,043194453	1,84688E-4	2,53103E-4	1,67095E-4	1,55546E-4	1,53968E-4	2,21521E-4	1,54061E-4	1,75834E-4	1,60824E-4	1,8227E-4	1,63953E-4	1,60495E-4	1,56932E-4	1,61984E-4	1,61727E-4	1,71927E-4	4,5608E-5	5,1637E-5	4,4826E-5	4,4089E-5	4,3338E-5	4,4358E-5	4,5073E-5	5,0052E-5
0,043301574	0,043363818	0,043206741	0,042942582	0,043260127	0,043097322	0,043290418	0,043327445	1,69103E-4	1,57106E-4	1,85804E-4	1,62391E-4	1,558E-4	1,57076E-4	1,64376E-4	1,75727E-4	1,67409E-4	1,70489E-4	1,67953E-4	1,68982E-4	1,77557E-4	1,61261E-4	1,83257E-4	1,57936E-4	4,5366E-5	4,5252E-5	4,9341E-5	4,6796E-5	4,9861E-5	4,3813E-5	4,9069E-5	4,7264E-5
0,043134699	0,043020856	0,043399852	0,043369393	0,043344296	0,042959988	0,04318462	0,043331512	1,79702E-4	1,59272E-4	1,68044E-4	1,62303E-4	1,54621E-4	1,62022E-4	1,53502E-4	1,77591E-4	1,59422E-4	1,8216E-4	1,67663E-4	1,65696E-4	1,61139E-4	1,61912E-4	1,66608E-4	1,73708E-4	4,5648E-5	5,0977E-5	4,4013E-5	4,5097E-5	4,2998E-5	4,5937E-5	4,5212E-5	4,8615E-5
0,043339012	0,043405876	0,043358697	0,04337966	0,043247235	0,043428047	0,043428522	0,043444752	1,68052E-4	1,56974E-4	1,9022E-4	1,59357E-4	1,53588E-4	1,59443E-4	1,62079E-4	1,78269E-4	1,65734E-4	1,72213E-4	1,70695E-4	1,67644E-4	1,76335E-4	1,92297E-4	1,81571E-4	1,6346E-4	4,4943E-5	4,587E-5	4,9939E-5	4,9377E-5	4,79E-5	4,3859E-5	5,1415E-5	4,5781E-5
