1,031903624534607	1,017642617225647	1,015810251235962	1,0377211570739746	1,0164692401885986	1,0227094888687134	1,0201269388198853	1,0145162343978882	1,0192043781280518	1,0061408281326294	1,0211796760559082	1,017000436782837	1,0385147333145142	1,0332413911819458	1,0179003477096558	1,0201380252838135
1,0120656490325928	1,0114248991012573	1,012092113494873	1,0149918794631958	1,015039324760437	1,0121253728866577	1,0126785039901733	1,011964201927185	1,0122421979904175	1,012251615524292	1,0120681524276733	1,0120770931243896	1,0159283876419067	1,0118449926376343	1,0120213031768799	1,0117255449295044
1,0119601488113403	1,012068510055542	1,011878252029419	1,0118114948272705	1,0117952823638916	1,0118426084518433	1,0159071683883667	1,012008786201477	1,011957049369812	1,011631727218628	1,0122991800308228	1,0118640661239624	1,0115481615066528	1,0151348114013672	1,0119162797927856	1,012199878692627
1,011875867843628	1,0122143030166626	1,0119105577468872	1,0120420455932617	1,0120694637298584	1,012029767036438	1,0118998289108276	1,0118340253829956	1,011566162109375	1,0119881629943848	1,0120073556900024	1,011876106262207	1,0120469331741333	1,0119374990463257	1,0118309259414673	1,011887788772583
1,0159605741500854	1,011682391166687	1,0119868516921997	1,0118688344955444	1,0119407176971436	1,0119731426239014	1,0119932889938354	1,0119718313217163	1,0123562812805176	1,0119479894638062	1,011893630027771	1,0120317935943604	1,0118290185928345	1,0119233131408691	1,0119625329971313	1,0116405487060547
1,0119283199310303	1,0118780136108398	1,0118319988250732	1,0121113061904907	1,0120586156845093	1,0121955871582031	1,0118920803070068	1,0120296478271484	1,011886477470398	1,01194167137146	1,0119794607162476	1,0119340419769287	1,011973261833191	1,0119432210922241	1,0119667053222656	1,0119714736938477
1,0120967626571655	1,0118902921676636	1,0119786262512207	1,0118752717971802	1,011842966079712	1,0116889476776123	1,011926293373108	1,0119203329086304	1,0119398832321167	1,0118154287338257	1,0118916034698486	1,0119667053222656	1,0119560956954956	1,0120139122009277	1,011934757232666	1,0119848251342773
1,0118883848190308	1,0120158195495605	1,011919617652893	1,0118755102157593	1,0119192600250244	1,0114150047302246	1,0116536617279053	1,0122027397155762	1,0120397806167603	1,0116112232208252	1,0118855237960815	1,011914849281311	1,0118234157562256	1,0118478536605835	1,0119636058807373	1,0117594003677368
1,0118974447250366	1,0126211643218994	1,0119603872299194	1,0119950771331787	1,011945366859436	1,0123740434646606	1,0118987560272217	1,0117446184158325	1,011791706085205	1,0123432874679565	1,0119813680648804	1,0119553804397583	1,0119802951812744	1,016100525856018	1,0115139484405518	1,0123335123062134
1,011978268623352	1,0116344690322876	1,0119266510009766	1,0114775896072388	1,0122123956680298	1,0120432376861572	1,0122722387313843	1,013030767440796	1,0116667747497559	1,0118556022644043	1,0119487047195435	1,0119479894638062	1,0119740962982178	1,0122510194778442	1,0124320983886719	1,0119044780731201
1,0119246244430542	1,011927843093872	1,0118703842163086	1,0123144388198853	1,011623740196228	1,011844515800476	1,0116139650344849	1,0111159086227417	1,0119479894638062	1,012016773223877	1,0119655132293701	1,0119041204452515	1,0119385719299316	1,0123486518859863	1,0118069648742676	1,0119317770004272
1,0119620561599731	1,0123409032821655	1,012012243270874	1,0119142532348633	1,0118998289108276	1,0119637250900269	1,0123258829116821	1,0116459131240845	1,012259840965271	1,0119259357452393	1,0115810632705688	1,011904239654541	1,0123149156570435	1,011582851409912	1,0120126008987427	1,0119904279708862
1,011874794960022	1,011502981185913	1,0119613409042358	1,0120201110839844	1,0120028257369995	1,0159145593643188	1,0155633687973022	1,0119318962097168	1,0123059749603271	1,0119237899780273	1,012323260307312	1,0119855403900146	1,0115745067596436	1,0122414827346802	1,0118762254714966	1,0115458965301514
1,0119673013687134	1,0116759538650513	1,011966347694397	1,0118844509124756	1,011876106262207	1,0116347074508667	1,0119059085845947	1,0118911266326904	1,0116547346115112	1,0118827819824219	1,0119880437850952	1,0119236707687378	1,0120060443878174	1,0120598077774048	1,011960744857788	1,0119737386703491
1,011916995048523	1,0123611688613892	1,0120320320129395	1,011984944343567	1,0120222568511963	1,011934757232666	1,012078046798706	1,0120573043823242	1,0116297006607056	1,0116033554077148	1,0119218826293945	1,0119175910949707	1,011888861656189	1,012093186378479	1,0116024017333984	1,012030839920044
1,0119632482528687	1,0118510723114014	1,0118094682693481	1,0120044946670532	1,0119930505752563	1,0119264125823975	1,0118558406829834	1,011788010597229	1,011870265007019	1,0124061107635498	1,0120271444320679	1,0120108127593994	1,012033462524414	1,0117721557617188	1,0119075775146484	1,0122472047805786
