22	23	23	22	22	23	22	23
23	22	22	23	22	22	23	22
23	22	23	22	23	23	23	23
22	23	23	23	22	23	22	22
23	23	22	23	23	22	23	23
23	23	23	22	23	23	23	23
23	22	23	23	22	23	23	23
22	23	23	23	23	23	22	22
23	23	22	23	23	22	23	23
23	22	23	22	22	23	23	23
22	23	23	23	23	23	22	23
23	23	23	23	23	22	23	22
23	22	22	22	22	23	23	23
22	23	23	23	23	22	23	23
23	22	23	22	23	23	22	22
23	23	22	23	22	23	23	23
22	23	23	23	23	22	23	22
23	22	23	22	23	23	22	23
23	23	22	23	22	23	23	23
23	23	23	23	23	22	23	23
22	22	23	23	23	23	22	22
23	23	22	22	22	23	23	23
23	22	23	23	23	22	23	23
22	23	23	23	23	23	22	22
23	23	23	23	22	23	23	23
23	22	22	22	23	22	23	23
23	23	23	23	23	23	22	22
22	23	23	23	23	23	23	23
23	23	22	22	22	23	23	23
23	22	23	23	23	22	22	23
22	23	22	23	23	23	23	22
23	23	23	22	22	23	23	23
23	22	23	23	23	22	23	23
22	23	22	23	23	23	22	22
23	23	23	23	22	23	23	23
23	22	23	22	23	22	23	23
23	23	22	23	23	23	22	22
22	23	23	23	22	23	23	23
23	23	23	22	23	23	23	23
23	22	23	23	23	22	23	22
23	23	22	23	23	23	22	23
22	23	23	23	22	23	23	23
23	23	23	22	23	22	23	23
23	22	23	23	23	23	23	22
23	23	22	23	23	23	22	23
22	23	23	22	22	23	23	23
23	22	23	23	23	22	23	23
23	23	22	23	23	23	23	22
22	23	23	23	22	23	22	23
23	23	23	22	23	22	23	23
23	22	23	23	23	23	23	23
23	23	22	23	23	23	22	22
22	23	23	23	22	23	23	23
23	23	23	22	23	22	23	23
23	22	22	23	23	23	23	22
23	23	23	23	23	23	22	23
22	23	23	23	22	23	23	23
23	22	23	22	23	22	23	23
23	23	22	23	23	23	23	22
22	23	23	23	22	23	22	23
23	23	23	22	23	22	23	23
23	22	23	23	23	23	23	22
23	23	22	23	23	23	22	23
22	23	23	23	22	23	23	23
23	23	23	22	23	22	23	23
23	22	22	23	23	23	23	22
23	23	23	23	23	23	22	23
22	23	23	23	22	23	23	23
23	22	23	22	23	22	23	23
23	23	22	23	23	23	23	22
23	23	23	23	23	23	22	23
22	23	23	22	22	23	23	23
23	22	23	23	23	22	23	23
23	23	22	23	23	23	23	22
22	23	23	23	22	23	22	23
23	23	23	22	23	22	23	23
23	22	23	23	23	23	23	22
23	23	22	23	23	23	22	23
22	23	23	23	22	23	23	23
23	22	23	22	23	22	22	22
23	23	22	23	23	23	23	23
22	23	23	23	22	23	23	23
23	22	23	22	23	22	22	23
23	23	23	23	23	23	23	22
22	23	22	23	22	23	23	23
23	23	23	22	23	23	23	23
23	22	23	23	23	22	22	22
23	23	22	23	23	23	23	23
22	23	23	23	22	23	23	23
23	22	23	22	23	22	23	23
23	23	22	23	23	23	22	22
23	23	23	23	22	23	23	23
22	23	23	22	23	23	23	23
23	22	23	23	23	22	22	23
23	23	22	23	23	23	23	22
22	23	23	23	22	23	23	23
23	22	23	22	23	22	23	23
23	23	23	23	23	23	22	22
23	23	22	23	22	23	23	23
22	23	23	23	23	23	23	23
23	22	23	22	23	22	22	23
23	23	22	23	23	23	23	22
22	23	23	23	22	23	23	23
23	22	23	22	23	22	23	23
23	23	22	23	23	23	22	22
23	23	23	23	23	23	23	23
22	23	23	23	22	23	23	23
23	22	23	22	23	22	23	23
23	23	22	23	23	23	22	22
23	23	23	23	22	23	23	23
22	22	23	22	23	22	23	23
23	23	22	23	23	23	22	22
23	23	23	23	22	23	23	23
22	22	23	23	23	23	23	23
23	23	22	22	23	22	22	22
23	22	23	23	23	23	23	23
23	23	23	23	22	23	23	23
22	23	22	22	23	22	23	22
23	22	23	23	23	23	22	23
22	23	23	22	22	23	23	23
23	23	22	23	23	22	22	22
23	22	23	23	22	23	23	23
23	23	23	23	23	23	23	23
22	23	23	22	23	22	23	23
23	23	22	23	23	23	22	22
23	22	23	23	22	23	23	23
22	23	23	22	23	23	23	23
23	23	22	23	23	22	22	22
23	22	23	23	22	23	23	23
23	23	23	23	23	23	23	23
22	23	23	22	23	22	23	23
23	23	22	23	23	23	22	22
23	22	23	23	22	23	23	23
23	23	23	23	23	23	23	23
22	23	23	22	23	22	22	23
23	23	22	23	23	23	23	22
23	22	23	23	22	23	23	23
23	23	23	22	23	23	23	23
22	23	22	23	23	22	22	22
23	22	23	23	23	23	23	23
23	23	23	23	22	23	23	23
22	23	23	22	23	22	23	23
23	23	22	23	23	23	22	22
23	22	23	23	22	23	23	23
23	23	23	23	23	23	23	23
22	23	23	22	23	22	22	22
23	22	22	23	23	23	23	23
23	23	23	23	22	23	23	23
22	23	23	23	23	23	22	23
23	23	22	22	23	22	23	22
23	22	23	23	23	23	23	23
23	23	23	23	22	23	23	23
22	23	23	22	23	22	22	23
23	23	22	23	23	23	23	22
23	22	23	23	22	23	23	23
22	23	23	23	23	23	23	23
23	23	22	22	23	22	22	22
23	22	23	23	23	23	23	23
23	23	23	23	22	23	23	23
22	23	23	23	23	23	22	23
23	23	22	22	23	22	23	22
23	22	23	23	23	23	23	23
23	23	23	22	22	23	22	23
22	22	23	23	23	23	23	23
23	23	22	23	23	22	23	22
23	23	23	23	23	23	23	23
23	23	23	22	22	23	22	23
22	22	22	23	23	22	22	22
23	23	23	22	23	23	23	23
23	22	23	23	22	23	23	22
22	23	22	23	23	23	23	23
23	23	23	22	23	22	22	23
23	23	23	23	23	23	23	23
22	22	23	23	22	23	23	22
23	23	22	22	23	22	22	23
23	22	23	23	23	23	23	23
22	23	23	23	22	23	23	23
23	23	22	22	23	22	23	22
23	22	23	23	23	23	22	23
23	23	23	23	22	23	23	23
22	23	23	22	23	22	23	22
23	22	22	23	22	23	22	23
23	23	23	23	23	23	23	23
22	23	23	23	23	23	23	22
23	22	22	22	23	22	22	23
23	23	23	23	22	23	23	23
22	23	23	22	23	23	23	22
23	22	22	23	23	22	22	23
23	23	23	23	22	23	23	23
23	23	23	23	23	23	23	22
22	23	23	22	23	23	23	23
23	22	22	23	22	22	22	23
23	23	23	23	23	23	23	23
22	23	23	23	23	23	23	22
23	23	22	22	23	22	22	23
23	22	23	23	22	23	23	23
23	23	23	23	23	23	23	22
22	23	23	23	23	23	23	23
23	22	22	22	22	22	22	23
23	23	23	23	22	23	23	23
22	23	23	22	23	23	22	22
23	22	22	23	23	22	23	23
23	23	23	23	22	23	23	23
23	23	23	22	23	23	23	23
22	23	23	23	23	22	22	22
23	22	22	23	22	23	23	23
23	23	23	22	23	23	23	23
22	22	23	23	23	23	23	22
23	23	22	23	23	22	22	23
23	23	23	22	22	23	23	23
23	23	23	23	23	23	23	23
22	22	23	23	23	23	23	22
23	23	22	23	23	22	22	23
23	23	23	22	22	23	23	23
23	22	23	23	23	23	23	22
22	23	22	23	23	22	22	23
23	23	23	23	22	23	23	23
23	23	23	22	23	23	23	23
22	22	23	23	23	23	23	22
23	23	22	23	23	22	22	23
23	23	23	22	22	23	23	23
23	22	23	23	23	23	23	22
22	23	23	23	23	22	22	23
23	23	22	23	23	23	23	23
23	23	23	22	22	23	23	23
23	22	23	23	23	23	23	22
22	23	23	23	23	22	22	23
23	23	22	22	22	23	23	23
23	23	23	23	23	23	23	23
23	22	23	23	23	22	23	22
22	23	22	23	23	23	22	23
23	23	23	22	22	23	23	23
23	22	23	23	23	22	23	23
22	23	23	23	23	23	22	22
23	23	22	22	23	23	23	23
23	22	23	23	22	23	23	23
22	23	23	23	23	22	23	22
23	23	23	23	23	23	22	23
23	22	22	22	22	23	23	22
22	23	23	23	23	23	23	23
23	23	23	23	23	22	22	23
23	22	22	22	22	23	23	22
23	23	23	23	23	23	23	23
22	22	23	23	23	22	22	23
23	23	23	23	22	23	23	22
23	23	22	22	23	23	23	23
22	23	23	23	23	22	23	23
23	22	23	23	22	23	22	22
23	23	22	22	23	23	23	23
23	23	23	23	23	22	23	23
22	22	23	23	22	23	23	23
23	23	23	23	23	23	22	22
23	23	22	22	23	22	23	23
22	23	23	23	22	23	23	23
23	22	23	23	23	23	22	22
23	23	23	22	23	23	23	23
23	23	22	23	22	22	23	23
22	23	23	23	23	23	23	23
23	22	23	23	23	23	22	22
13	15	13	14	13	15	19	16
23	22	23	23	23	23	23	23
23	23	23	22	23	23	22	22
23	23	22	23	22	22	23	23
22	23	23	23	23	23	23	23
23	22	23	23	23	23	23	22
23	23	23	22	23	22	22	23
22	23	22	23	22	23	23	23
23	22	23	23	23	23	23	23
23	23	23	22	23	23	22	22
23	23	23	23	22	22	23	23
18	19	18	20	19	19	19	19
23	23	23	22	23	22	22	23
23	23	23	23	22	23	23	23
22	23	22	23	23	23	23	23
23	22	23	22	23	23	22	22
23	23	22	23	22	22	22	23
23	22	23	23	23	23	23	23
22	23	23	23	22	23	23	22
23	23	22	22	23	22	23	23
23	22	23	23	23	23	22	23
22	23	23	23	22	23	23	22
23	23	22	23	23	23	23	23
23	23	23	22	23	22	22	23
23	22	23	23	23	23	23	23
22	23	23	23	22	23	23	22
23	23	22	22	23	23	23	23
23	23	23	23	23	22	22	23
22	22	23	23	23	23	23	22
23	23	23	23	22	23	23	23
23	23	22	22	23	23	23	23
23	22	23	23	23	22	22	22
22	23	23	23	22	23	23	23
23	23	22	22	23	23	23	23
23	22	23	23	23	22	22	22
22	23	23	23	23	23	23	23
23	23	23	22	22	23	23	23
23	22	22	23	23	22	23	22
22	23	23	23	23	23	22	23
23	23	23	22	22	23	23	23
