5,09666E-4	3,10943E-4	3,20084E-4	3,25989E-4	3,23017E-4	3,30828E-4	3,51058E-4	3,57913E-4	1,09249E-4	4,1811E-5	4,4401E-5	4,394E-5	4,294E-5	4,7391E-5	4,9584E-5	4,3896E-5	2,21416E-4	1,30347E-4	1,41348E-4	1,42176E-4	1,37211E-4	1,33698E-4	1,4377E-4	1,39527E-4	7,4057E-5	4,3182E-5	4,6263E-5	4,4349E-5	4,4771E-5	4,4402E-5	4,8082E-5	7,1194E-5
4,63121E-4	3,07961E-4	3,29257E-4	3,27993E-4	3,0969E-4	3,07533E-4	3,32369E-4	3,18138E-4	9,4976E-5	4,4892E-5	4,589E-5	4,4176E-5	4,3307E-5	4,2779E-5	4,5751E-5	4,1612E-5	2,08528E-4	1,38695E-4	1,43465E-4	1,41769E-4	1,30984E-4	1,3053E-4	1,4234E-4	1,39182E-4	7,7654E-5	4,2737E-5	5,1037E-5	4,6674E-5	4,3278E-5	5,3324E-5	4,431E-5	4,332E-5
3,59028E-4	2,98815E-4	3,74784E-4	3,07125E-4	3,99611E-4	2,94185E-4	2,98008E-4	3,14277E-4	8,9174E-5	4,1604E-5	4,2913E-5	4,1654E-5	4,5008E-5	4,2143E-5	4,227E-5	4,5783E-5	1,58492E-4	1,34101E-4	1,30302E-4	1,33174E-4	1,8939E-4	1,31931E-4	1,32699E-4	1,393E-4	4,4866E-5	4,334E-5	4,434E-5	4,2793E-5	8,5119E-5	4,3068E-5	4,3296E-5	4,5403E-5
3,00562E-4	3,49939E-4	2,6845E-4	2,95143E-4	4,41849E-4	3,03033E-4	3,15639E-4	2,93027E-4	4,2802E-5	4,3696E-5	4,1834E-5	4,1057E-5	9,0489E-5	4,1008E-5	4,2964E-5	4,1353E-5	1,32148E-4	1,67011E-4	1,30474E-4	1,30343E-4	2,23147E-4	1,31875E-4	1,39063E-4	1,28213E-4	4,3122E-5	5,3485E-5	4,2308E-5	4,5542E-5	7,3335E-5	5,7266E-5	4,4646E-5	7,0635E-5
3,00059E-4	2,54994E-4	0,002426708	3,1281E-4	3,92863E-4	4,14304E-4	3,01541E-4	2,93784E-4	4,6634E-5	5,5974E-5	0,002188037	4,515E-5	8,6809E-5	4,2102E-5	4,1898E-5	4,7256E-5	1,36979E-4	9,6291E-5	1,35171E-4	1,31567E-4	2,07141E-4	2,15794E-4	1,31814E-4	1,37867E-4	4,492E-5	2,3858E-5	4,4421E-5	4,4327E-5	4,3446E-5	8,1504E-5	4,3084E-5	4,556E-5
3,05219E-4	3,13349E-4	3,01253E-4	3,2039E-4	3,06334E-4	3,02494E-4	2,86896E-4	2,95551E-4	4,9737E-5	4,711E-5	4,53E-5	4,6089E-5	4,5884E-5	4,1203E-5	4,4435E-5	4,328E-5	1,37318E-4	1,40396E-4	1,32E-4	1,35238E-4	1,27467E-4	1,34114E-4	1,37254E-4	1,3526E-4	4,4451E-5	4,616E-5	4,3678E-5	4,5978E-5	4,2772E-5	4,4075E-5	4,5201E-5	4,4516E-5
2,62673E-4	2,63889E-4	2,64135E-4	3,23372E-4	3,02739E-4	2,71381E-4	2,98544E-4	2,42624E-4	5,7547E-5	5,4452E-5	5,5404E-5	4,269E-5	4,443E-5	5,535E-5	4,782E-5	5,5943E-5	9,6122E-5	9,1442E-5	9,007E-5	1,34354E-4	1,33414E-4	9,1257E-5	1,36625E-4	9,2426E-5	2,4189E-5	2,3645E-5	2,3474E-5	4,3708E-5	4,2734E-5	2,4801E-5	4,6623E-5	2,3465E-5
3,16754E-4	2,91108E-4	2,98997E-4	2,92032E-4	3,24092E-4	3,07104E-4	3,88863E-4	3,11626E-4	4,2905E-5	4,1024E-5	4,2569E-5	4,2017E-5	4,1131E-5	4,3469E-5	4,4697E-5	4,0336E-5	1,38816E-4	1,29324E-4	1,32615E-4	1,32641E-4	1,35807E-4	1,334E-4	1,37453E-4	1,51387E-4	4,3861E-5	4,366E-5	4,3138E-5	4,426E-5	4,2855E-5	4,3746E-5	1,31424E-4	4,3707E-5
2,62927E-4	2,83344E-4	2,79963E-4	3,02393E-4	3,13116E-4	2,45168E-4	2,49212E-4	3,01138E-4	4,2901E-5	4,5901E-5	5,629E-5	4,2317E-5	4,6467E-5	5,1799E-5	5,6511E-5	4,2651E-5	1,32145E-4	1,27982E-4	1,36434E-4	1,2991E-4	1,32926E-4	8,9375E-5	8,9395E-5	1,32554E-4	5,0936E-5	4,2542E-5	4,2944E-5	4,2839E-5	4,3783E-5	2,2851E-5	2,3176E-5	4,475E-5
2,63695E-4	2,34235E-4	2,52078E-4	3,15587E-4	3,03943E-4	2,91544E-4	3,05246E-4	3,12575E-4	5,4541E-5	5,4842E-5	5,3593E-5	4,8848E-5	4,599E-5	4,3972E-5	4,4141E-5	5,039E-5	9,8933E-5	8,8962E-5	9,017E-5	1,31844E-4	1,33804E-4	1,35363E-4	1,34723E-4	1,36009E-4	2,309E-5	2,2142E-5	2,3116E-5	4,4135E-5	4,4408E-5	4,3625E-5	4,7389E-5	4,4292E-5
3,03559E-4	3,25374E-4	2,99846E-4	2,48124E-4	2,47384E-4	3,00341E-4	3,01361E-4	2,80415E-4	4,2937E-5	4,4103E-5	4,5305E-5	5,8356E-5	5,3646E-5	4,5314E-5	4,2695E-5	7,1703E-5	1,3652E-4	1,48477E-4	1,34315E-4	9,3674E-5	8,5974E-5	1,316E-4	1,35714E-4	8,7438E-5	4,4559E-5	4,4154E-5	4,4039E-5	2,2987E-5	2,9012E-5	4,3771E-5	4,2984E-5	2,2438E-5
3,09863E-4	3,27677E-4	2,44871E-4	2,95458E-4	2,591E-4	3,08545E-4	2,95457E-4	3,31765E-4	4,4817E-5	4,5191E-5	5,4212E-5	4,0552E-5	4,1515E-5	4,9783E-5	4,0817E-5	4,3051E-5	1,30738E-4	1,45714E-4	8,8912E-5	1,32321E-4	1,36132E-4	1,33439E-4	1,28303E-4	1,45107E-4	4,4816E-5	4,4219E-5	2,2662E-5	4,2631E-5	4,2344E-5	5,1976E-5	4,5527E-5	4,3434E-5
2,98518E-4	3,01487E-4	3,17131E-4	3,28289E-4	2,98514E-4	2,98355E-4	2,98346E-4	2,60575E-4	4,0706E-5	4,2525E-5	4,1598E-5	4,1425E-5	4,2734E-5	4,6024E-5	4,469E-5	5,6177E-5	1,32023E-4	1,39976E-4	1,33158E-4	1,3037E-4	1,32755E-4	1,2897E-4	1,30521E-4	9,1475E-5	4,3887E-5	4,4122E-5	4,3599E-5	5,8953E-5	4,4957E-5	3,981E-5	4,2146E-5	2,2515E-5
2,27521E-4	3,04883E-4	3,30694E-4	2,97338E-4	3,00886E-4	2,69773E-4	2,98932E-4	2,97923E-4	5,5094E-5	4,6304E-5	4,1039E-5	4,0697E-5	4,5511E-5	4,3625E-5	3,9568E-5	4,5411E-5	8,8769E-5	1,37239E-4	1,46053E-4	1,33397E-4	1,43766E-4	1,30758E-4	1,31847E-4	1,32623E-4	2,1464E-5	4,3276E-5	4,1561E-5	4,2482E-5	4,2392E-5	4,3364E-5	4,2503E-5	4,2683E-5
2,17647E-4	2,75615E-4	3,07496E-4	3,10281E-4	3,23898E-4	3,06233E-4	2,74111E-4	2,6922E-4	5,1732E-5	4,3435E-5	4,1298E-5	4,4268E-5	5,4399E-5	4,372E-5	4,3026E-5	6,0193E-5	8,9095E-5	1,33385E-4	1,32823E-4	1,34788E-4	1,3103E-4	1,33657E-4	1,29773E-4	9,546E-5	2,2025E-5	4,4047E-5	4,3581E-5	4,379E-5	4,3254E-5	4,3864E-5	4,2907E-5	2,3038E-5
2,97034E-4	2,45036E-4	2,4305E-4	2,48257E-4	2,72734E-4	2,95679E-4	3,47549E-4	3,28303E-4	4,5566E-5	5,2366E-5	5,5577E-5	5,5379E-5	4,0437E-5	4,3288E-5	4,5598E-5	4,4241E-5	1,30208E-4	8,8449E-5	8,8856E-5	8,9098E-5	1,33317E-4	1,35632E-4	1,41211E-4	1,52582E-4	4,3102E-5	2,2379E-5	2,2365E-5	2,3042E-5	4,3322E-5	4,3693E-5	4,591E-5	4,4083E-5
2,83222E-4	2,83163E-4	3,0419E-4	3,284E-4	2,7256E-4	2,53865E-4	3,01927E-4	3,09672E-4	4,3424E-5	4,2014E-5	4,5507E-5	4,6121E-5	4,217E-5	5,4182E-5	4,9873E-5	4,3569E-5	1,48392E-4	1,41864E-4	1,34847E-4	1,55701E-4	1,3238E-4	9,6227E-5	1,28496E-4	1,41568E-4	4,1548E-5	4,3857E-5	4,2608E-5	4,6458E-5	4,176E-5	2,3457E-5	4,1185E-5	4,564E-5
2,17335E-4	3,00565E-4	3,09797E-4	2,9919E-4	2,82966E-4	2,76967E-4	2,70117E-4	2,98036E-4	5,4108E-5	4,3979E-5	4,0741E-5	4,1984E-5	4,3805E-5	4,2534E-5	4,5504E-5	4,5081E-5	8,7261E-5	1,40185E-4	1,46368E-4	1,33677E-4	1,29478E-4	1,3441E-4	1,27062E-4	1,30764E-4	2,2303E-5	4,5197E-5	4,2558E-5	4,3461E-5	4,3298E-5	4,4044E-5	4,1569E-5	4,3676E-5
2,92266E-4	2,66961E-4	2,72284E-4	2,90208E-4	2,3526E-4	3,09815E-4	3,0842E-4	2,99722E-4	4,2594E-5	5,7078E-5	5,6409E-5	4,7195E-5	5,6093E-5	5,1195E-5	4,1864E-5	4,1439E-5	1,30386E-4	9,8236E-5	9,525E-5	1,33627E-4	9,1116E-5	1,31831E-4	1,29173E-4	1,30147E-4	4,1886E-5	2,3701E-5	2,351E-5	4,3988E-5	2,2513E-5	4,076E-5	5,1958E-5	4,3611E-5
2,55423E-4	2,84827E-4	3,1764E-4	2,82887E-4	3,04118E-4	3,09082E-4	2,42331E-4	2,48107E-4	5,6154E-5	4,4593E-5	4,5764E-5	5,4256E-5	4,4382E-5	4,7802E-5	5,4724E-5	5,7661E-5	9,2334E-5	1,35886E-4	1,37738E-4	1,32998E-4	1,29209E-4	1,3988E-4	8,9504E-5	9,2368E-5	2,2924E-5	4,2666E-5	4,4921E-5	4,1863E-5	4,3995E-5	4,421E-5	2,3608E-5	2,3733E-5
2,78906E-4	3,07978E-4	2,95053E-4	2,98366E-4	2,72003E-4	2,88829E-4	2,3923E-4	2,36822E-4	4,1546E-5	4,5154E-5	4,4681E-5	4,5386E-5	4,5399E-5	4,2482E-5	5,3786E-5	5,5972E-5	1,31329E-4	1,30625E-4	1,2968E-4	1,30364E-4	1,33687E-4	1,28023E-4	9,0488E-5	8,6922E-5	4,8133E-5	4,2415E-5	4,3101E-5	4,3369E-5	4,1242E-5	4,2139E-5	2,1948E-5	2,1769E-5
