0,00125298	0,001121836	0,001401795	0,001233518	0,001212148	0,001196353	0,001338731	0,001244818	2,41702E-4	2,44968E-4	2,7568E-4	2,54942E-4	2,42343E-4	2,47215E-4	2,43373E-4	2,3442E-4	2,5026E-4	2,46104E-4	3,02018E-4	2,63341E-4	2,48845E-4	2,54181E-4	2,44608E-4	2,52349E-4	6,8077E-5	6,3132E-5	6,8684E-5	6,8237E-5	6,6897E-5	6,6998E-5	7,0221E-5	6,8513E-5
9,63559E-4	9,22789E-4	0,044257856	0,001171125	0,001199316	0,001698152	0,001149991	0,001225343	2,4316E-4	2,52503E-4	2,42994E-4	2,39418E-4	2,74391E-4	2,46947E-4	2,3547E-4	2,33683E-4	2,40319E-4	2,44814E-4	2,46871E-4	2,54628E-4	2,43267E-4	2,54941E-4	2,50591E-4	2,45907E-4	6,4728E-5	6,5681E-5	6,6152E-5	6,778E-5	6,5449E-5	7,3194E-5	7,7244E-5	6,1906E-5
9,99899E-4	0,001004823	0,00128556	0,001004489	0,001076835	9,36128E-4	0,043602303	0,04208807	2,42349E-4	2,44808E-4	2,55354E-4	2,37525E-4	2,37658E-4	2,39714E-4	2,47258E-4	2,38074E-4	2,43607E-4	2,48671E-4	2,51944E-4	2,56796E-4	2,52336E-4	2,53742E-4	2,52172E-4	2,58718E-4	6,5385E-5	6,6515E-5	6,6588E-5	6,6475E-5	7,9136E-5	6,6135E-5	6,7381E-5	6,9492E-5
0,001019622	0,00108664	9,41808E-4	9,41873E-4	9,03532E-4	0,001175277	0,001207743	0,001065957	2,44237E-4	2,37108E-4	2,40018E-4	2,37083E-4	2,38268E-4	3,21268E-4	2,35824E-4	2,41623E-4	2,43778E-4	2,45699E-4	2,49136E-4	2,42019E-4	2,52787E-4	3,11184E-4	2,44538E-4	2,40413E-4	6,9067E-5	1,20405E-4	6,5865E-5	6,6611E-5	7,5942E-5	7,2058E-5	6,6191E-5	6,4105E-5
0,001012854	9,76555E-4	0,001043352	8,88795E-4	0,044740422	0,001196615	9,70394E-4	0,001014067	2,50371E-4	2,45763E-4	2,47835E-4	2,42724E-4	2,32587E-4	3,13515E-4	2,45936E-4	2,46606E-4	2,50366E-4	2,49634E-4	2,52794E-4	2,71757E-4	2,50964E-4	2,82007E-4	2,44379E-4	2,44074E-4	6,7267E-5	6,6191E-5	6,8351E-5	6,6093E-5	6,9993E-5	6,7808E-5	6,8854E-5	6,6337E-5
0,001330931	0,001122088	0,00101916	9,63767E-4	0,001018317	0,001129517	9,73349E-4	0,00132524	2,34267E-4	2,48533E-4	2,39912E-4	2,37965E-4	2,39427E-4	3,13589E-4	2,39673E-4	2,40749E-4	2,56926E-4	2,52763E-4	2,43621E-4	2,47372E-4	2,49581E-4	2,7504E-4	2,45157E-4	2,58258E-4	7,0539E-5	6,8875E-5	6,73E-5	6,5439E-5	6,5942E-5	8,6677E-5	6,7112E-5	6,9115E-5
9,36512E-4	9,30342E-4	0,002549564	0,001024751	8,68252E-4	0,001110846	0,002615042	9,53426E-4	2,44223E-4	2,46241E-4	2,43247E-4	2,32836E-4	2,51298E-4	2,70282E-4	2,5083E-4	2,46689E-4	2,43133E-4	2,48559E-4	2,55621E-4	2,54259E-4	2,53477E-4	2,95071E-4	2,51378E-4	2,50305E-4	6,7411E-5	6,8024E-5	6,7037E-5	6,7901E-5	6,7235E-5	9,285E-5	7,179E-5	6,6619E-5
0,001088539	0,045195319	0,001044967	0,001179222	0,001267725	0,002694902	0,001023884	9,68973E-4	2,36232E-4	2,35597E-4	2,42964E-4	2,34368E-4	2,39417E-4	0,001937895	2,4232E-4	2,38606E-4	2,72455E-4	2,38419E-4	2,5407E-4	2,45175E-4	2,35069E-4	2,72933E-4	2,45635E-4	2,54374E-4	7,0936E-5	6,2329E-5	7,1894E-5	6,2324E-5	6,6277E-5	7,3323E-5	6,9745E-5	7,1005E-5
9,77233E-4	0,0010532	0,001031084	0,001027955	0,001022143	0,001071824	0,00109574	9,89392E-4	2,34723E-4	2,44745E-4	2,32695E-4	2,30659E-4	2,38628E-4	2,89019E-4	2,3577E-4	2,41624E-4	2,59932E-4	2,55403E-4	2,4672E-4	2,53467E-4	2,45986E-4	3,12445E-4	2,52343E-4	2,43637E-4	7,0367E-5	6,8361E-5	6,3088E-5	6,815E-5	8,14E-5	9,1784E-5	6,8699E-5	6,8481E-5
0,00100325	0,001200437	9,65058E-4	0,001077404	0,001052456	9,6857E-4	0,001496503	0,001069143	2,33994E-4	2,4041E-4	2,37938E-4	2,38333E-4	2,36944E-4	2,52175E-4	2,51858E-4	2,45753E-4	2,44035E-4	2,3707E-4	2,45776E-4	2,46516E-4	2,66837E-4	2,57649E-4	2,52669E-4	2,53454E-4	6,2817E-5	6,3114E-5	7,0687E-5	6,6151E-5	6,4413E-5	6,6455E-5	6,6915E-5	6,87E-5
