1,0205780267715454	1,0360091924667358	1,036691427230835	1,015717625617981	1,0162131786346436	1,036426067352295	1,0321991443634033	1,0228345394134521
1,0110670328140259	1,0114144086837769	1,0152469873428345	1,011738896369934	1,011745572090149	1,015259027481079	1,013754963874817	1,0137571096420288
1,0160536766052246	1,01170814037323	1,012101173400879	1,0119181871414185	1,01179838180542	1,0121220350265503	1,0118917226791382	1,0137516260147095
1,0117191076278687	1,0119209289550781	1,0119816064834595	1,0119032859802246	1,011920690536499	1,0119541883468628	1,011880874633789	1,0120130777359009
1,0118374824523926	1,0118879079818726	1,0118087530136108	1,0118861198425293	1,0117993354797363	1,0117756128311157	1,011861801147461	1,0118615627288818
1,0120941400527954	1,0119155645370483	1,0119783878326416	1,011975884437561	1,0119255781173706	1,011731743812561	1,0118656158447266	1,0119491815567017
1,0159717798233032	1,0119152069091797	1,015946388244629	1,0158922672271729	1,012030839920044	1,0161811113357544	1,0119216442108154	1,0158963203430176
1,0118420124053955	1,0159767866134644	1,0118827819824219	1,0118283033370972	1,011833906173706	1,0119246244430542	1,0119678974151611	1,0119520425796509
1,011962652206421	1,011884093284607	1,0118484497070312	1,0119367837905884	1,012031078338623	1,011825680732727	1,0119818449020386	1,0119096040725708
1,0119297504425049	1,01194429397583	1,011955738067627	1,0118610858917236	1,0118149518966675	1,0119929313659668	1,0117692947387695	1,0119277238845825
1,0119349956512451	1,0119150876998901	1,0119293928146362	1,0119682550430298	1,0119189023971558	1,0118962526321411	1,011910319328308	1,012022614479065
1,0119012594223022	1,0118730068206787	1,0117284059524536	1,0119985342025757	1,0119528770446777	1,0118200778961182	1,011881709098816	1,0118566751480103
1,0118004083633423	1,0118918418884277	1,012088656425476	1,011790156364441	1,0119225978851318	1,012009859085083	1,011983871459961	1,011811375617981
1,0120803117752075	1,011916995048523	1,0119366645812988	1,0121415853500366	1,0119518041610718	1,0119267702102661	1,0119247436523438	1,0119818449020386
1,0118552446365356	1,0120997428894043	1,0117741823196411	1,0118186473846436	1,0119138956069946	1,0117738246917725	1,0119216442108154	1,0120233297348022
1,0159451961517334	1,0118796825408936	1,0162001848220825	1,0122182369232178	1,0120567083358765	1,0161726474761963	1,0118666887283325	1,0158486366271973
1,0119163990020752	1,0118094682693481	1,0118353366851807	1,0119597911834717	1,0118225812911987	1,0118794441223145	1,0119487047195435	1,0119013786315918
1,0120360851287842	1,0119770765304565	1,0119900703430176	1,0119825601577759	1,0160528421401978	1,0119792222976685	1,0122523307800293	1,0119409561157227
