1,0090258121490479
1,0117725133895874
1,0119634866714478
1,0121047496795654
1,0118136405944824
1,0119894742965698
1,0118825435638428
1,0159366130828857
1,0118138790130615
1,0119619369506836
1,0120476484298706
1,0118048191070557
1,0120497941970825
1,0120139122009277
1,0119528770446777
1,0120588541030884
1,011988639831543
1,0120387077331543
1,0121877193450928
1,011702299118042
1,0119895935058594
1,0120984315872192
1,0119744539260864
1,0120266675949097
1,0118262767791748
1,0122500658035278
1,0118366479873657
1,0120419263839722
1,0120384693145752
1,012005090713501
1,0119496583938599
1,0121039152145386
1,0121879577636719
1,0115790367126465
1,0120576620101929
1,012194037437439
1,0119200944900513
1,0119948387145996
1,0119911432266235
1,0119740962982178
1,0119779109954834
1,0118108987808228
1,012198567390442
1,0118434429168701
1,0120607614517212
1,0119727849960327
1,0120049715042114
1,0120573043823242
1,0118781328201294
1,0120108127593994
1,0120002031326294
1,01218843460083
1,0119142532348633
1,0119069814682007
1,0120095014572144
1,0119972229003906
1,0120604038238525
1,012010097503662
1,0120526552200317
1,0119175910949707
1,011805534362793
1,0124046802520752
1,0117985010147095
1,0160340070724487
1,011901617050171
1,0119949579238892
1,0120813846588135
1,0119825601577759
1,0119109153747559
1,0121862888336182
1,0119267702102661
1,012014389038086
1,011966586112976
1,0119270086288452
1,0119577646255493
1,012076735496521
1,011987328529358
1,0119357109069824
1,0120432376861572
1,011958122253418
1,011979579925537
1,0120258331298828
1,012038230895996
1,0118985176086426
1,0119386911392212
1,0120481252670288
1,0120491981506348
1,0119515657424927
1,012269139289856
1,0118319988250732
1,012092113494873
1,0119519233703613
1,0119324922561646
1,0121166706085205
1,0119959115982056
1,0117748975753784
1,0122421979904175
1,0117906332015991
1,0118744373321533
1,0120339393615723
1,0120153427124023
1,0121212005615234
1,0119709968566895
1,0120289325714111
1,0120402574539185
1,0119187831878662
1,0119701623916626
1,0122127532958984
1,0117826461791992
1,0121792554855347
1,0117807388305664
1,0122029781341553
1,0117205381393433
1,0120844841003418
1,0121631622314453
1,012072205543518
1,011596918106079
1,0121221542358398
1,0119792222976685
1,0120176076889038
1,0119900703430176
1,011982798576355
1,0119562149047852
1,012035846710205
1,0119861364364624
1,0120329856872559
1,0120468139648438
1,0120631456375122
1,011972188949585
1,011852741241455
