0,20432423	0,20492667
131,1512	14,556559
176,78307	14,809389
166,01909	15,743899
178,65456	9,538105
178,77661	24,776812
189,14105	13,853017
198,76631	8,7591715
193,02052	11,141581
184,39247	23,448166
199,88878	7,997732
203,52165	9,120013
199,64119	13,139719
189,96204	3,6151664
199,5335	1,0177149
193,72993	25,542389
210,77962	5,024386
217,02571	10,580318
216,42169	14,965408
216,50922	14,366771
203,26808	3,1195085
201,81734	8,162523
209,78905	14,52522
210,0459	5,373785
209,92891	11,433369
207,94568	4,9359903
212,61494	13,142283
196,85657	4,890074
208,08911	11,602457
215,17302	18,771616
206,56465	10,940125
219,46	15,259231
218,6281	12,604607
200,53218	22,214758
215,55891	7,765842
204,31111	9,882499
211,54155	5,349586
204,2008	6,9390206
223,60191	8,310404
203,408	2,2960353
210,94604	17,903795
211,22156	1,6021192
228,90639	2,4535336
203,51112	10,979793
216,67804	16,753124
208,25209	18,88307
200,80687	3,3834589
194,19989	6,598398
206,41919	15,306075
201,72516	13,604825
194,47298	21,16321
201,98894	29,921333
208,8	29,787638
204,70142	30,512205
193,77759	33,66331
208,48329	26,756243
212,99504	18,639967
206,31392	22,890308
203,50166	14,539995
203,43437	25,743841
