0,05889314	0,01653627
2720,215	199,44353
3519,1494	216,87431
3689,6106	169,17029
3721,4082	103,691086
3770,2363	213,50922
3661,956	202,97375
3645,588	311,39093
3834,5605	128,9623
3772,5232	227,9583
3633,5256	198,0362
3621,8027	304,18848
3621,4258	209,42238
3593,3572	200,75777
3773,5059	205,96713
3739,8606	235,24274
3755,4856	132,97183
3686,007	116,21191
3683,384	154,22516
3776,7869	63,193943
3803,7322	104,30462
3816,0525	117,509315
3764,139	143,99411
3882,3274	22,047436
3929,7742	55,6114
3738,4836	121,87666
3720,3855	127,29024
3662,2034	197,86383
3539,7805	332,2889
3615,7188	290,95682
3795,508	98,18218
3766,7424	93,39072
3929,2227	155,16057
3940,5068	51,18345
3919,7258	57,90589
3798,4797	99,171875
3801,2988	65,45373
3776,5383	162,11835
3910,5188	61,22337
3809,508	71,546715
3709,0476	139,45572
3619,9402	244,39641
3736,2559	100,87562
3881,722	64,563416
3835,4148	64,46791
3653,6306	138,1619
3702,9846	93,4551
3764,7441	137,00517
3791,9355	106,10394
3772,7334	100,49425
3666,03	125,27807
3393,3	274,18863
2788,286	446,92737
2304,431	523,68616
1860,9701	594,18884
1256,5911	623,3192
