1,0092984437942505	1,010607123374939	1,0025547742843628	1,0018200874328613
1,011949062347412	1,0118756294250488	1,0118485689163208	1,0119725465774536
1,0116349458694458	1,0115797519683838	1,0119799375534058	1,0116053819656372
1,012007236480713	1,0120905637741089	1,0117300748825073	1,0120409727096558
1,0120587348937988	1,0118987560272217	1,011950969696045	1,0119234323501587
1,0119218826293945	1,0119556188583374	1,0120081901550293	1,011978268623352
1,0120337009429932	1,0120662450790405	1,0121411085128784	1,012028694152832
1,0119249820709229	1,0120896100997925	1,011867880821228	1,0119723081588745
1,0120850801467896	1,0119596719741821	1,012007474899292	1,01206374168396
1,011972427368164	1,0123034715652466	1,012052297592163	1,0120381116867065
1,0119149684906006	1,0116710662841797	1,0119130611419678	1,012135624885559
1,0119812488555908	1,014434814453125	1,0120474100112915	1,0118688344955444
1,012063980102539	1,0095618963241577	1,0121212005615234	1,0120283365249634
1,0121015310287476	1,0160874128341675	1,0164302587509155	1,0119014978408813
1,0118978023529053	1,0119576454162598	1,0153883695602417	1,0120224952697754
1,0120998620986938	1,0119599103927612	1,0120532512664795	1,0119539499282837
1,011963963508606	1,0120654106140137	1,012058973312378	1,0120956897735596
1,012012004852295	1,0118887424468994	1,0120651721954346	1,012001395225525
1,011971354484558	1,0120660066604614	1,0118777751922607	1,0132046937942505
1,0119699239730835	1,0120341777801514	1,01206374168396	1,0107125043869019
1,0119961500167847	1,011883020401001	1,0118712186813354	1,0120201110839844
1,01200532913208	1,0121026039123535	1,0120187997817993	1,0120254755020142
1,0120267868041992	1,0119351148605347	1,0119675397872925	1,0119259357452393
1,0119696855545044	1,0120704174041748	1,0120549201965332	1,0119469165802002
1,0120463371276855	1,0119479894638062	1,0120075941085815	1,0123101472854614
1,0119943618774414	1,0120552778244019	1,0120925903320312	1,0117814540863037
1,0121201276779175	1,0120575428009033	1,0119682550430298	1,0120941400527954
1,0118736028671265	1,011885643005371	1,0119433403015137	1,0119825601577759
1,012038230895996	1,0120755434036255	1,0119770765304565	1,0119044780731201
1,0119960308074951	1,0121150016784668	1,0120060443878174	1,0120017528533936
1,0120247602462769	1,0122764110565186	1,0160565376281738	1,012075662612915
1,0119526386260986	1,012003779411316	1,0119872093200684	1,0119708776474
1,0120099782943726	1,0119986534118652	1,012007236480713	1,0119973421096802
1,0119422674179077	1,0119867324829102	1,0120090246200562	1,0119678974151611
1,0120552778244019	1,0120949745178223	1,012070655822754	1,012031078338623
1,0119584798812866	1,0119184255599976	1,0119484663009644	1,011991024017334
1,0120710134506226	1,0120196342468262	1,0120296478271484	1,011959433555603
1,0120195150375366	1,011997938156128	1,0119961500167847	1,012044906616211
1,0118916034698486	1,0120147466659546	1,0119948387145996	1,0119800567626953
1,0120335817337036	1,0119602680206299	1,011914610862732	1,0120782852172852
1,0120006799697876	1,012992262840271	1,0130467414855957	1,0119962692260742
1,0119446516036987	1,0109949111938477	1,0109848976135254	1,0119208097457886
1,0120723247528076	1,0120258331298828	1,012009859085083	1,0119966268539429
1,012006402015686	1,0120278596878052	1,0120809078216553	1,0119863748550415
1,0119388103485107	1,0120266675949097	1,0119572877883911	1,0119268894195557
1,0120575428009033	1,0155774354934692	1,012017011642456	1,011999249458313
1,0119670629501343	1,0119502544403076	1,0119726657867432	1,0120384693145752
1,011972427368164	1,0120337009429932	1,0120573043823242	1,0120720863342285
1,011974811553955	1,0118823051452637	1,0118478536605835	1,0118998289108276
1,0120623111724854	1,0120596885681152	1,012083649635315	1,0120787620544434
1,0119904279708862	1,0120117664337158	1,0119675397872925	1,0120073556900024
1,0120302438735962	1,012032151222229	1,0119889974594116	1,0119671821594238
1,011913537979126	1,0119187831878662	1,0120296478271484	1,012067437171936
1,0120575428009033	1,0120015144348145	1,0120261907577515	1,0119473934173584
1,0120420455932617	1,011946678161621	1,0120291709899902	1,0119818449020386
1,0119564533233643	1,0120731592178345	1,0119954347610474	1,0119285583496094
1,012104868888855	1,012037754058838	1,0121288299560547	1,0121368169784546
1,0118699073791504	1,0119359493255615	1,0119097232818604	1,0120258331298828
1,012026309967041	1,0121034383773804	1,0118998289108276	1,0120294094085693
1,0121214389801025	1,0119526386260986	1,0120291709899902	1,0119307041168213
1,0120258331298828	1,0120311975479126	1,0120105743408203	1,0120201110839844
1,0118080377578735	1,0119616985321045	1,0119725465774536	1,0118908882141113
1,0120378732681274	1,011978268623352	1,012033462524414	1,0120452642440796
1,0119975805282593	1,0120103359222412	1,0119322538375854	1,0120007991790771
1,0120137929916382	1,0119829177856445	1,0121315717697144	1,0119911432266235
1,0119861364364624	1,0120267868041992	1,0120669603347778	1,0120059251785278
1,0120652914047241	1,0120656490325928	1,011899471282959	1,0120257139205933
1,0119643211364746	1,0118733644485474	1,0119566917419434	1,0120389461517334
1,0119919776916504	1,0124658346176147	1,0120155811309814	1,0119069814682007
1,0121113061904907	1,0116904973983765	1,0120620727539062	1,0122404098510742
1,0120471715927124	1,0120168924331665	1,0119152069091797	1,0118496417999268
1,0119832754135132	1,0119301080703735	1,0120357275009155	1,0120396614074707
1,011927843093872	1,012015700340271	1,0120316743850708	1,011938452720642
1,0118995904922485	1,0170066356658936	1,0119786262512207	1,0119929313659668
1,0120421648025513	1,011002779006958	1,0120511054992676	1,0120351314544678
1,011947512626648	1,011999487876892	1,011862874031067	1,0118811130523682
1,016062617301941	1,0119106769561768	1,0119917392730713	1,0120023488998413
1,0119853019714355	1,0120253562927246	1,012047290802002	1,012087106704712
1,0119824409484863	1,0120824575424194	1,0119415521621704	1,0119019746780396
1,0121006965637207	1,0119320154190063	1,0120364427566528	1,0120489597320557
1,0119150876998901	1,0121318101882935	1,0119993686676025	1,0119558572769165
1,0120218992233276	1,0118616819381714	1,0119293928146362	1,0120786428451538
1,0119903087615967	1,0120031833648682	1,0120774507522583	1,0119304656982422
1,0119670629501343	1,0119761228561401	1,012036919593811	1,012005090713501
1,0120415687561035	1,0120644569396973	1,0119304656982422	1,0120880603790283
1,012001872062683	1,0121862888336182	1,0119898319244385	1,0119287967681885
1,0119720697402954	1,0117946863174438	1,012015461921692	1,0120173692703247
1,0121209621429443	1,0119704008102417	1,0120875835418701	1,0120174884796143
1,011950135231018	1,0120875835418701	1,0119816064834595	1,0119171142578125
1,0119925737380981	1,0119690895080566	1,0120189189910889	1,012100100517273
