0,026054764	0,011678986
0,020947987	0,015942099
0,02613867	0,013869125
0,025608823	0,014744811
0,012331062	0,006408211
0,017106786	0,006138005
0,014393036	0,007152942
0,016334413	0,0066332016
0,016590862	0,007928916
0,011866159	0,010839514
0,014208791	0,011327632
0,008156904	0,004198514
0,0110975765	0,008583527
0,0047466853	0,0025471153
0,0026027004	3,626517E-4
0,00547939	0,0043612816
0,0060823113	0,005057404
0,0076770335	0,0073672864
0,007790022	0,0074365227
0,009044505	0,008526594
0,0066825263	0,006448861
0,0046420624	0,0013297094
0,0045674327	0,0012060405
0,0022673144	2,6760873E-4
0,0026586417	7,8929425E-4
0,0022394403	1,9186464E-4
0,0022942843	2,935641E-4
0,002381313	2,3093956E-4
0,0025523305	4,7034034E-4
0,003202454	0,0017026068
0,0032508413	0,0016490587
0,005069086	0,0022786947
0,004855523	0,002380849
0,0041083833	0,001518445
0,0032920872	0,0017722078
0,0027643696	9,4485824E-4
0,0034353833	0,0012638669
0,0033014424	0,001440366
0,0031778163	0,0015286144
0,0022440776	2,1142879E-4
0,0026224097	5,544953E-4
0,004740796	0,0026103333
0,0049723675	0,0025006235
0,0047288216	0,0019615346
0,0041326764	0,0016939178
0,0048517096	0,0020204792
0,0037745703	0,0015448045
0,003859137	9,3027984E-4
0,0029734345	0,001087812
0,0033753896	0,0011610969
0,004208251	0,0015051151
0,0045012413	0,0010168679
0,004007953	0,0013480264
0,0037560922	0,0014364283
0,0040169023	0,0013919332
0,004067478	0,0014011854
0,0043716594	8,7323016E-4
0,0033545631	0,0010581714
0,0049546924	0,0015272185
0,004982011	0,0015998814
0,0056950836	0,0010668741
0,0052869734	0,0013035431
0,004561868	5,149394E-5
0,0045772307	6,250999E-5
0,005013512	5,1457307E-4
0,0047393446	2,6021345E-4
0,0060977596	9,6475764E-4
0,0059346794	9,514455E-4
0,0062109306	3,857033E-4
0,003653232	0,0021392074
0,0021100894	6,174648E-5
0,0020907277	9,20366E-5
0,002120972	7,385137E-5
0,002470023	5,637768E-4
0,002268351	2,3566461E-4
0,0020648253	2,660002E-5
0,0020289717	3,0809868E-5
0,0021557792	1,031361E-4
0,0020617435	3,138412E-5
0,0022335243	2,6774275E-4
0,0022859874	2,557211E-4
0,0020809893	3,6141566E-5
0,002090981	1,6068765E-5
0,0020683098	3,3430497E-5
0,0026495836	4,5642623E-4
0,0020918828	5,125922E-5
0,0021655166	8,410991E-5
0,0020941023	2,40101E-5
0,0022847585	2,9816214E-4
0,0023257507	3,5832374E-4
0,0020634804	4,293278E-5
0,003572834	0,0014864026
0,0043589766	0,0016203886
0,0043829437	0,0016778321
0,002178103	1,011937E-4
0,0021580027	9,958691E-5
0,0021818776	1,4001338E-4
0,0022775072	2,5769274E-4
0,0021751956	1,0847321E-4
0,0020691697	3,7346254E-5
0,0023659219	3,4866892E-4
0,0020325542	2,6997635E-5
0,0020344057	2,3248802E-5
0,002266648	2,6681452E-4
0,0020712046	5,222334E-6
0,0020377636	3,0942967E-5
0,0020610108	4,0192248E-5
0,0020149967	1,3317469E-5
0,0022640547	2,4237046E-4
0,0020499965	2,3261002E-5
0,0020491995	2,6095267E-5
0,0020681033	2,5499632E-5
0,0022973053	3,358922E-4
0,002026917	6,7184305E-6
0,0020873423	3,7863418E-5
0,0020331657	2,148225E-5
0,0023503387	2,7340138E-4
0,0025307715	2,6608125E-4
0,0028820944	6,9939776E-4
0,002837034	4,2505292E-4
0,0045756293	9,103563E-5
0,004827768	4,3948326E-4
0,0045702443	2,0400711E-4
0,0044805384	7,436708E-5
0,004696185	2,662746E-4
0,0046497206	2,647685E-4
0,004885172	4,352286E-4
0,004570237	4,6234793E-5
0,0045378427	4,7362824E-5
0,004504659	4,769247E-5
0,004514216	6,178032E-5
0,004889225	4,4387623E-4
0,0045291707	1,0782711E-4
0,0045003262	5,4722663E-5
0,004562761	7,4117146E-5
0,004820159	4,3117892E-4
0,0045797923	7,6087315E-5
0,004473722	2,2285672E-5
0,0046249293	1,5672983E-4
0,0047543063	4,3643021E-4
0,0076550245	5,034342E-4
0,0068079545	5,2117E-4
0,0048199664	0,0019246396
0,0022971614	3,1603832E-4
0,002112022	2,2944076E-5
0,002042936	1,7545273E-5
0,0020791157	2,6224912E-5
0,0020560373	3,083245E-5
0,0020723343	5,4486874E-5
0,0022367414	2,3283536E-4
0,0020570522	3,3382243E-5
0,0020516189	5,6845194E-5
0,0020800338	8,913826E-6
0,0020730381	2,4420306E-5
0,0022579965	2,5645245E-4
0,0020890154	1,2963512E-5
0,002075039	6,292122E-5
0,0020603307	2,9551573E-5
0,0022869038	2,9981267E-4
0,002102673	1,614464E-5
0,0021112473	1,4662623E-5
0,0021290302	6,513493E-6
0,0020629163	9,590744E-6
0,0020360022	3,865499E-5
0,0023749704	3,6390824E-4
0,0020664518	3,8341514E-5
0,002068709	2,1857915E-5
0,002113193	1,2872073E-5
0,0020953424	4,091337E-5
0,0023785653	4,0137884E-4
0,0020910057	1,29420005E-5
0,002069304	3,6228554E-5
0,0020899896	1,9059195E-5
0,0023760302	3,524896E-4
0,002103062	3,2393524E-5
0,0021041438	2,9939496E-5
0,002115357	1,6704447E-5
0,0023887362	3,891601E-4
0,0020684516	3,2453336E-5
0,0020736996	3,6949394E-5
0,0020363259	4,0821964E-5
0,0023816633	4,042609E-4
0,0020436938	2,567707E-5
0,0020879332	3,999253E-5
0,0020822918	5,035463E-5
0,0020693035	2,3365796E-5
0,0021085383	5,141674E-6
0,0024994926	3,0972288E-4
0,003932059	0,0013422882
0,0021077518	1,8701576E-5
0,002088241	1,4959692E-5
0,0020996947	2,3500203E-5
0,0023233162	2,972047E-4
0,0020765588	3,161572E-5
0,0020548033	3,391159E-5
0,002073886	3,9247327E-5
0,0023858182	3,355724E-4
0,0020940073	5,5600638E-5
0,0020827707	1,4257904E-5
0,0021082852	2,5589286E-5
0,0020958183	2,5111513E-5
0,002093602	2,6076546E-5
0,0023493746	3,5623106E-4
0,0020670637	1,981334E-5
0,0020896443	4,0252868E-5
0,0021018703	1,9089082E-5
0,0023506447	3,395793E-4
0,0020788042	1,692968E-5
0,002070157	1,0422806E-5
0,0020995473	1,2752513E-5
0,0020820883	7,314446E-6
0,002370075	3,9072512E-4
0,0021151109	2,7733398E-5
0,0020919924	1,0904487E-5
0,0020830294	2,215088E-5
0,002074536	3,6018373E-5
0,0023303533	3,6551344E-4
0,0020957952	2,946479E-5
0,002078088	3,3194436E-5
0,002078978	1,189255E-5
0,0023498537	3,5693595E-4
0,0020755806	1,0952773E-5
0,0020913414	4,0068306E-5
0,002079699	2,2616665E-5
0,0023292026	3,0188012E-4
0,0020621524	1,7591765E-5
0,0020988663	2,309003E-5
0,0020873689	1,6337524E-5
0,0023479157	3,5228132E-4
0,0021023452	1,4009126E-5
0,0023139378	3,3373892E-4
0,0020764635	1,3709707E-5
0,00208374	3,0067427E-5
0,0020851686	1,6093476E-5
0,0020803807	3,5416844E-5
0,0022284745	1,5521934E-4
0,0023914026	3,977358E-4
0,0021449893	1,674902E-5
0,0032612486	2,4703165E-4
0,0029606603	5,511415E-4
0,003933568	5,4111594E-4
0,004248245	4,717261E-4
0,0041095796	5,742966E-4
0,0045213997	9,640756E-5
0,004490976	5,462663E-5
0,004825607	3,488685E-4
0,004572455	4,424239E-5
0,004667565	9,3573144E-5
0,004564266	5,1576564E-5
0,004860867	4,521733E-4
0,0045758695	7,083169E-5
0,004673819	1,1861321E-4
0,0046415054	3,9238847E-5
0,0044810716	5,341712E-5
0,0048083435	3,5643994E-4
0,0045902305	1,2642652E-4
0,004494392	1,1451852E-5
0,0044914694	6,037418E-5
0,00470998	1,7083148E-4
0,004562641	4,9443173E-5
0,004516651	7,0327886E-5
0,004617577	5,7753365E-5
0,0044664606	6,635597E-5
0,004844252	3,5967634E-4
0,0045384136	7,830463E-5
0,0045487713	9,1067894E-5
0,004569303	1,21191086E-4
0,0048846845	3,263121E-4
0,004546164	4,6253677E-5
0,0044831582	3,800308E-5
0,004546229	4,677628E-5
